time,open,high,low,close,volume
2014-03-03 22:00:00+00:00,1.37348,1.37820,1.37199,1.37412,57267
2014-03-04 22:00:00+00:00,1.37414,1.37495,1.37074,1.37332,60295
2014-03-05 22:00:00+00:00,1.37332,1.38732,1.37213,1.38600,86298
2014-03-06 22:00:00+00:00,1.38602,1.39154,1.38521,1.38784,64926
2014-03-09 21:00:00+00:00,1.38756,1.38980,1.38618,1.38768,42245
2014-03-10 21:00:00+00:00,1.38768,1.38791,1.38338,1.38592,46395
2014-03-11 21:00:00+00:00,1.38598,1.39144,1.38435,1.39040,52268
2014-03-12 21:00:00+00:00,1.39039,1.39668,1.38456,1.38698,81457
2014-03-13 21:00:00+00:00,1.38696,1.39380,1.38476,1.39112,70754
2014-03-16 21:00:00+00:00,1.39093,1.39477,1.38790,1.39220,50306
2014-03-17 21:00:00+00:00,1.39224,1.39429,1.38799,1.39337,58790
2014-03-18 21:00:00+00:00,1.39342,1.39344,1.38096,1.38331,68307
2014-03-19 21:00:00+00:00,1.38325,1.38452,1.37492,1.37788,68609
2014-03-20 21:00:00+00:00,1.37788,1.38108,1.37658,1.37922,47504
2014-03-23 21:00:00+00:00,1.37978,1.38761,1.37604,1.38388,58577
2014-03-24 21:00:00+00:00,1.38394,1.38474,1.37490,1.38259,76216
2014-03-25 21:00:00+00:00,1.38258,1.38277,1.37765,1.37826,59901
2014-03-26 21:00:00+00:00,1.37830,1.37970,1.37286,1.37402,68128
2014-03-27 21:00:00+00:00,1.37408,1.37734,1.37050,1.37521,57716
2014-03-30 21:00:00+00:00,1.37632,1.38090,1.37220,1.37692,58032
2014-03-31 21:00:00+00:00,1.37712,1.38156,1.37690,1.37921,51885
2014-04-01 21:00:00+00:00,1.37926,1.38206,1.37533,1.37679,49618
2014-04-02 21:00:00+00:00,1.37673,1.38071,1.36982,1.37200,85439
2014-04-03 21:00:00+00:00,1.37204,1.37316,1.36728,1.37048,76250
2014-04-06 21:00:00+00:00,1.36983,1.37486,1.36964,1.37418,46096
2014-04-07 21:00:00+00:00,1.37418,1.38118,1.37374,1.37972,57724
2014-04-08 21:00:00+00:00,1.37966,1.38624,1.37800,1.38548,63475
2014-04-09 21:00:00+00:00,1.38542,1.38994,1.38360,1.38860,61373
2014-04-10 21:00:00+00:00,1.38865,1.39058,1.38634,1.38846,53186
2014-04-13 21:00:00+00:00,1.38429,1.38633,1.38084,1.38206,59651
2014-04-14 21:00:00+00:00,1.38199,1.38334,1.37904,1.38140,56729
2014-04-15 21:00:00+00:00,1.38149,1.38513,1.38038,1.38155,53221
2014-04-16 21:00:00+00:00,1.38154,1.38648,1.38112,1.38140,48289
2014-04-17 21:00:00+00:00,1.38134,1.38226,1.38074,1.38105,12806
2014-04-20 21:00:00+00:00,1.38132,1.38306,1.37872,1.37934,22392
2014-04-21 21:00:00+00:00,1.37928,1.38248,1.37850,1.38058,42116
2014-04-22 21:00:00+00:00,1.38058,1.38546,1.38004,1.38166,55984
2014-04-23 21:00:00+00:00,1.38168,1.38438,1.37914,1.38310,53042
2014-04-24 21:00:00+00:00,1.38310,1.38485,1.38269,1.38324,36085
2014-04-27 21:00:00+00:00,1.38457,1.38796,1.38148,1.38512,49530
2014-04-28 21:00:00+00:00,1.38528,1.38792,1.38055,1.38124,44294
2014-04-29 21:00:00+00:00,1.38118,1.38766,1.37744,1.38676,64775
2014-04-30 21:00:00+00:00,1.38662,1.38894,1.38629,1.38696,24501
2014-05-01 21:00:00+00:00,1.38686,1.38814,1.38123,1.38740,50739
2014-05-04 21:00:00+00:00,1.38850,1.38862,1.38646,1.38754,25279
2014-05-05 21:00:00+00:00,1.38762,1.39514,1.38724,1.39278,44369
2014-05-06 21:00:00+00:00,1.39288,1.39388,1.39101,1.39101,43016
2014-05-07 21:00:00+00:00,1.39114,1.39936,1.38329,1.38400,86017
2014-05-08 21:00:00+00:00,1.38398,1.38446,1.37452,1.37609,50228
2014-05-11 21:00:00+00:00,1.37538,1.37750,1.37494,1.37578,32659
2014-05-12 21:00:00+00:00,1.37579,1.37715,1.36892,1.37036,61109
2014-05-13 21:00:00+00:00,1.37032,1.37310,1.36980,1.37146,46597
2014-05-14 21:00:00+00:00,1.37145,1.37326,1.36486,1.37102,69832
2014-05-15 21:00:00+00:00,1.37106,1.37272,1.36856,1.36938,40264
2014-05-18 21:00:00+00:00,1.36926,1.37344,1.36920,1.37096,39607
2014-05-19 21:00:00+00:00,1.37079,1.37138,1.36780,1.37016,36994
2014-05-20 21:00:00+00:00,1.37002,1.37234,1.36338,1.36870,48136
2014-05-21 21:00:00+00:00,1.36846,1.36879,1.36452,1.36554,46186
2014-05-22 21:00:00+00:00,1.36538,1.36591,1.36158,1.36300,44111
2014-05-25 21:00:00+00:00,1.36238,1.36546,1.36136,1.36460,26914
2014-05-26 21:00:00+00:00,1.36469,1.36686,1.36127,1.36347,41638
2014-05-27 21:00:00+00:00,1.36356,1.36380,1.35886,1.35908,41979
2014-05-28 21:00:00+00:00,1.35924,1.36258,1.35862,1.36013,41228
2014-05-29 21:00:00+00:00,1.36024,1.36502,1.35986,1.36326,43238
2014-06-01 21:00:00+00:00,1.36376,1.36388,1.35880,1.35974,45009
2014-06-02 21:00:00+00:00,1.35984,1.36478,1.35855,1.36266,43238
2014-06-03 21:00:00+00:00,1.36278,1.36389,1.35964,1.35988,46915
2014-06-04 21:00:00+00:00,1.36006,1.36704,1.35034,1.36604,97121
2014-06-05 21:00:00+00:00,1.36630,1.36772,1.36210,1.36438,59648
2014-06-08 21:00:00+00:00,1.36434,1.36692,1.35823,1.35936,37050
2014-06-09 21:00:00+00:00,1.35918,1.36022,1.35333,1.35468,44660
2014-06-10 21:00:00+00:00,1.35452,1.35570,1.35218,1.35310,42528
2014-06-11 21:00:00+00:00,1.35310,1.35722,1.35123,1.35515,54799
2014-06-12 21:00:00+00:00,1.35538,1.35792,1.35210,1.35421,46632
2014-06-15 21:00:00+00:00,1.35424,1.35798,1.35130,1.35740,39482
2014-06-16 21:00:00+00:00,1.35723,1.35872,1.35364,1.35471,35658
2014-06-17 21:00:00+00:00,1.35460,1.35999,1.35417,1.35956,51223
2014-06-18 21:00:00+00:00,1.35920,1.36437,1.35844,1.36090,40031
2014-06-19 21:00:00+00:00,1.36067,1.36340,1.35642,1.35996,31509
2014-06-22 21:00:00+00:00,1.35898,1.36136,1.35741,1.36052,30953
2014-06-23 21:00:00+00:00,1.36045,1.36278,1.35835,1.36054,37184
2014-06-24 21:00:00+00:00,1.36057,1.36512,1.36006,1.36286,34332
2014-06-25 21:00:00+00:00,1.36308,1.36415,1.35759,1.36112,37283
2014-06-26 21:00:00+00:00,1.36102,1.36508,1.36093,1.36480,32215
2014-06-29 21:00:00+00:00,1.36436,1.36980,1.36403,1.36922,35366
2014-06-30 21:00:00+00:00,1.36930,1.37006,1.36756,1.36792,33823
2014-07-01 21:00:00+00:00,1.36805,1.36826,1.36408,1.36600,31663
2014-07-02 21:00:00+00:00,1.36570,1.36644,1.35963,1.36096,46699
2014-07-03 21:00:00+00:00,1.36114,1.36114,1.35856,1.35951,19973
2014-07-06 21:00:00+00:00,1.35952,1.36094,1.35762,1.36049,24505
2014-07-07 21:00:00+00:00,1.36059,1.36174,1.35884,1.36118,25252
2014-07-08 21:00:00+00:00,1.36111,1.36484,1.36024,1.36411,33687
2014-07-09 21:00:00+00:00,1.36402,1.36506,1.35892,1.36089,35171
2014-07-10 21:00:00+00:00,1.36086,1.36248,1.35920,1.36084,27908
2014-07-13 21:00:00+00:00,1.36000,1.36405,1.35974,1.36186,25308
2014-07-14 21:00:00+00:00,1.36190,1.36282,1.35620,1.35680,42709
2014-07-15 21:00:00+00:00,1.35688,1.35737,1.35210,1.35258,31388
2014-07-16 21:00:00+00:00,1.35256,1.35402,1.35165,1.35260,33786
2014-07-17 21:00:00+00:00,1.35252,1.35362,1.34910,1.35234,37719
2014-07-20 21:00:00+00:00,1.35279,1.35491,1.35132,1.35240,26106
2014-07-21 21:00:00+00:00,1.35232,1.35296,1.34592,1.34656,39317
2014-07-22 21:00:00+00:00,1.34664,1.34742,1.34550,1.34640,34380
2014-07-23 21:00:00+00:00,1.34640,1.34850,1.34382,1.34640,35797
2014-07-24 21:00:00+00:00,1.34632,1.34756,1.34214,1.34305,34395
2014-07-27 21:00:00+00:00,1.34312,1.34438,1.34270,1.34386,21686
2014-07-28 21:00:00+00:00,1.34376,1.34446,1.34042,1.34087,29805
2014-07-29 21:00:00+00:00,1.34089,1.34154,1.33671,1.33968,43598
2014-07-30 21:00:00+00:00,1.33972,1.34008,1.33716,1.33904,32053
2014-07-31 21:00:00+00:00,1.33892,1.34448,1.33785,1.34309,43494
2014-08-03 21:00:00+00:00,1.34303,1.34333,1.34094,1.34218,19211
2014-08-04 21:00:00+00:00,1.34218,1.34249,1.33583,1.33764,31106
2014-08-05 21:00:00+00:00,1.33764,1.33869,1.33332,1.33826,39916
2014-08-06 21:00:00+00:00,1.33841,1.33940,1.33372,1.33641,45020
2014-08-07 21:00:00+00:00,1.33624,1.34329,1.33434,1.34122,42214
2014-08-10 21:00:00+00:00,1.34096,1.34116,1.33806,1.33848,6473
2014-08-11 21:00:00+00:00,1.33832,1.33863,1.33361,1.33693,7989
2014-08-12 21:00:00+00:00,1.33665,1.34152,1.33424,1.33646,11327
2014-08-13 21:00:00+00:00,1.33655,1.34078,1.33486,1.33652,11460
2014-08-14 21:00:00+00:00,1.33652,1.34119,1.33587,1.34004,13852
2014-08-17 21:00:00+00:00,1.33916,1.33992,1.33530,1.33636,7304
2014-08-18 21:00:00+00:00,1.33651,1.33651,1.33133,1.33204,10889
2014-08-19 21:00:00+00:00,1.33218,1.33245,1.32554,1.32593,13287
2014-08-20 21:00:00+00:00,1.32593,1.32885,1.32421,1.32810,10439
2014-08-21 21:00:00+00:00,1.32810,1.32969,1.32209,1.32427,16351
2014-08-24 21:00:00+00:00,1.31960,1.32106,1.31840,1.31920,9181
2014-08-25 21:00:00+00:00,1.31920,1.32148,1.31646,1.31674,10661
2014-08-26 21:00:00+00:00,1.31688,1.32098,1.31528,1.31928,12227
2014-08-27 21:00:00+00:00,1.31928,1.32208,1.31598,1.31818,13147
2014-08-28 21:00:00+00:00,1.31807,1.32050,1.31320,1.31326,11960
2014-08-31 21:00:00+00:00,1.31282,1.31454,1.31192,1.31284,5363
2014-09-01 21:00:00+00:00,1.31284,1.31368,1.31106,1.31332,8666
2014-09-02 21:00:00+00:00,1.31332,1.31600,1.31224,1.31502,11719
2014-09-03 21:00:00+00:00,1.31502,1.31540,1.29202,1.29438,26048
2014-09-04 21:00:00+00:00,1.29464,1.29911,1.29222,1.29514,16679
2014-09-07 21:00:00+00:00,1.29576,1.29597,1.28818,1.28949,12705
2014-09-08 21:00:00+00:00,1.28938,1.29574,1.28594,1.29380,15731
2014-09-09 21:00:00+00:00,1.29398,1.29629,1.28838,1.29170,19310
2014-09-10 21:00:00+00:00,1.29165,1.29520,1.28970,1.29255,16971
2014-09-11 21:00:00+00:00,1.29196,1.29792,1.29090,1.29632,17671
2014-09-14 21:00:00+00:00,1.29734,1.29751,1.29090,1.29404,11482
2014-09-15 21:00:00+00:00,1.29416,1.29952,1.29222,1.29602,17063
2014-09-16 21:00:00+00:00,1.29650,1.29814,1.28522,1.28650,29650
2014-09-17 21:00:00+00:00,1.28658,1.29306,1.28345,1.29226,22721
2014-09-18 21:00:00+00:00,1.29246,1.29289,1.28284,1.28294,22900
2014-09-21 21:00:00+00:00,1.28338,1.28678,1.28162,1.28492,14461
2014-09-22 21:00:00+00:00,1.28485,1.29016,1.28428,1.28470,15852
2014-09-23 21:00:00+00:00,1.28474,1.28641,1.27742,1.27802,16292
2014-09-24 21:00:00+00:00,1.27806,1.27833,1.26971,1.27506,23437
2014-09-25 21:00:00+00:00,1.27494,1.27608,1.26771,1.26854,17881
2014-09-28 21:00:00+00:00,1.26841,1.27151,1.26637,1.26850,17906
2014-09-29 21:00:00+00:00,1.26864,1.27026,1.25714,1.26305,25744
2014-09-30 21:00:00+00:00,1.26292,1.26398,1.25836,1.26235,25093
2014-10-01 21:00:00+00:00,1.26199,1.26987,1.26139,1.26684,39809
2014-10-02 21:00:00+00:00,1.26684,1.26754,1.25006,1.25134,26304
2014-10-05 21:00:00+00:00,1.25126,1.26750,1.25088,1.26549,21653
2014-10-06 21:00:00+00:00,1.26548,1.26820,1.25838,1.26689,35561
2014-10-07 21:00:00+00:00,1.26692,1.27493,1.26228,1.27344,38363
2014-10-08 21:00:00+00:00,1.27351,1.27915,1.26641,1.26912,39468
2014-10-09 21:00:00+00:00,1.26904,1.27162,1.26056,1.26302,26427
2014-10-12 21:00:00+00:00,1.26308,1.27614,1.26206,1.27522,24858
2014-10-13 21:00:00+00:00,1.27537,1.27685,1.26400,1.26581,29415
2014-10-14 21:00:00+00:00,1.26606,1.28864,1.26249,1.28379,66809
2014-10-15 21:00:00+00:00,1.28350,1.28452,1.27058,1.28090,59344
2014-10-16 21:00:00+00:00,1.28090,1.28370,1.27440,1.27586,28856
2014-10-19 21:00:00+00:00,1.27508,1.28170,1.27314,1.28000,22765
2014-10-20 21:00:00+00:00,1.28014,1.28403,1.27144,1.27159,28285
2014-10-21 21:00:00+00:00,1.27173,1.27397,1.26374,1.26500,26126
2014-10-22 21:00:00+00:00,1.26494,1.26767,1.26138,1.26462,24566
2014-10-23 21:00:00+00:00,1.26484,1.26960,1.26350,1.26708,20634
2014-10-26 21:00:00+00:00,1.26769,1.27234,1.26656,1.26978,25655
2014-10-27 21:00:00+00:00,1.27012,1.27652,1.26849,1.27344,28760
2014-10-28 21:00:00+00:00,1.27344,1.27707,1.26306,1.26308,33532
2014-10-29 21:00:00+00:00,1.26319,1.26396,1.25466,1.26134,42724
2014-10-30 21:00:00+00:00,1.26120,1.26179,1.24858,1.25246,58832
2014-11-02 22:00:00+00:00,1.25078,1.25152,1.24378,1.24819,46182
2014-11-03 22:00:00+00:00,1.24841,1.25774,1.24815,1.25464,39920
2014-11-04 22:00:00+00:00,1.25438,1.25672,1.24572,1.24849,46187
2014-11-05 22:00:00+00:00,1.24849,1.25332,1.23645,1.23754,67461
2014-11-06 22:00:00+00:00,1.23716,1.24699,1.23582,1.24552,59896
2014-11-09 22:00:00+00:00,1.24725,1.25098,1.24186,1.24208,33066
2014-11-10 22:00:00+00:00,1.24208,1.24993,1.23946,1.24760,29798
2014-11-11 22:00:00+00:00,1.24739,1.24982,1.24191,1.24380,56339
2014-11-12 22:00:00+00:00,1.24359,1.24918,1.24264,1.24756,22315
2014-11-13 22:00:00+00:00,1.24768,1.25464,1.23988,1.25246,33942
2014-11-16 22:00:00+00:00,1.25324,1.25774,1.24453,1.24500,24865
2014-11-17 22:00:00+00:00,1.24500,1.25454,1.24434,1.25348,25341
2014-11-18 22:00:00+00:00,1.25348,1.26002,1.25124,1.25542,29692
2014-11-19 22:00:00+00:00,1.25532,1.25755,1.25044,1.25391,34925
2014-11-20 22:00:00+00:00,1.25410,1.25684,1.23750,1.23912,35708
2014-11-23 22:00:00+00:00,1.23630,1.24447,1.23621,1.24422,21979
2014-11-24 22:00:00+00:00,1.24424,1.24874,1.24022,1.24745,23281
2014-11-25 22:00:00+00:00,1.24746,1.25316,1.24437,1.25062,24112
2014-11-26 22:00:00+00:00,1.25058,1.25237,1.24650,1.24673,12748
2014-11-27 22:00:00+00:00,1.24668,1.24905,1.24265,1.24510,21924
2014-11-30 22:00:00+00:00,1.24640,1.25068,1.24194,1.24696,29576
2014-12-01 22:00:00+00:00,1.24704,1.24762,1.23768,1.23828,19202
2014-12-02 22:00:00+00:00,1.23820,1.23908,1.23012,1.23108,25967
2014-12-03 22:00:00+00:00,1.23098,1.24564,1.22798,1.23792,45933
2014-12-04 22:00:00+00:00,1.23788,1.23931,1.22710,1.22870,33969
2014-12-07 22:00:00+00:00,1.22890,1.23442,1.22474,1.23173,23571
2014-12-08 22:00:00+00:00,1.23132,1.24478,1.22922,1.23742,36772
2014-12-09 22:00:00+00:00,1.23726,1.24484,1.23620,1.24484,32138
2014-12-10 22:00:00+00:00,1.24484,1.24952,1.23702,1.24120,41483
2014-12-11 22:00:00+00:00,1.24078,1.24852,1.23845,1.24610,35148
2014-12-14 22:00:00+00:00,1.24754,1.24790,1.24148,1.24377,34222
2014-12-15 22:00:00+00:00,1.24377,1.25696,1.24339,1.25110,52319
2014-12-16 22:00:00+00:00,1.25118,1.25160,1.23208,1.23428,56729
2014-12-17 22:00:00+00:00,1.23438,1.23526,1.22660,1.22866,38187
2014-12-18 22:00:00+00:00,1.22868,1.23022,1.22204,1.22278,26918
2014-12-21 22:00:00+00:00,1.22232,1.22727,1.22166,1.22302,13979
2014-12-22 22:00:00+00:00,1.22285,1.22456,1.21648,1.21722,15901
2014-12-23 22:00:00+00:00,1.21738,1.22204,1.21696,1.21937,12119
2014-12-25 22:00:00+00:00,1.22258,1.22286,1.21685,1.21796,10431
2014-12-28 22:00:00+00:00,1.21806,1.22211,1.21428,1.21520,17101
2014-12-29 22:00:00+00:00,1.21520,1.21874,1.21240,1.21556,17697
2014-12-30 22:00:00+00:00,1.21565,1.21698,1.20976,1.21010,10778
2015-01-01 22:00:00+00:00,1.21057,1.21075,1.20010,1.20020,24077
2015-01-04 22:00:00+00:00,1.19550,1.19764,1.18734,1.19324,32038
2015-01-05 22:00:00+00:00,1.19334,1.19689,1.18844,1.18902,30864
2015-01-06 22:00:00+00:00,1.18902,1.18968,1.18020,1.18392,38689
2015-01-07 22:00:00+00:00,1.18380,1.18477,1.17543,1.17927,26100
2015-01-08 22:00:00+00:00,1.17927,1.18460,1.17624,1.18412,36809
2015-01-11 22:00:00+00:00,1.18486,1.18711,1.17864,1.18336,24952
2015-01-12 22:00:00+00:00,1.18328,1.18596,1.17529,1.17724,29751
2015-01-13 22:00:00+00:00,1.17724,1.18464,1.17277,1.17896,39703
2015-01-14 22:00:00+00:00,1.17876,1.17932,1.15678,1.16332,122473
2015-01-15 22:00:00+00:00,1.16332,1.16490,1.14601,1.15679,66769
2015-01-18 22:00:00+00:00,1.15526,1.16390,1.15516,1.16070,27968
2015-01-19 22:00:00+00:00,1.16045,1.16156,1.15407,1.15509,26902
2015-01-20 22:00:00+00:00,1.15542,1.16804,1.15416,1.16108,43331
2015-01-21 22:00:00+00:00,1.16108,1.16526,1.13158,1.13662,73280
2015-01-22 22:00:00+00:00,1.13662,1.13732,1.11144,1.12039,70785
2015-01-25 22:00:00+00:00,1.11530,1.12956,1.10982,1.12378,52017
2015-01-26 22:00:00+00:00,1.12408,1.14229,1.12240,1.13813,53797
2015-01-27 22:00:00+00:00,1.13776,1.13833,1.12764,1.12874,50529
2015-01-28 22:00:00+00:00,1.12896,1.13680,1.12620,1.13199,42483
2015-01-29 22:00:00+00:00,1.13182,1.13635,1.12787,1.12853,44730
2015-02-01 22:00:00+00:00,1.13121,1.13620,1.12926,1.13410,35693
2015-02-02 22:00:00+00:00,1.13426,1.15342,1.13126,1.14788,49541
2015-02-03 22:00:00+00:00,1.14772,1.14850,1.13156,1.13450,43477
2015-02-04 22:00:00+00:00,1.13450,1.14986,1.13041,1.14776,45354
2015-02-05 22:00:00+00:00,1.14778,1.14862,1.13118,1.13170,38926
2015-02-08 22:00:00+00:00,1.12968,1.13593,1.12704,1.13250,30065
2015-02-09 22:00:00+00:00,1.13250,1.13455,1.12731,1.13217,33671
2015-02-10 22:00:00+00:00,1.13214,1.13476,1.12800,1.13364,30234
2015-02-11 22:00:00+00:00,1.13353,1.14232,1.13021,1.14024,45479
2015-02-12 22:00:00+00:00,1.14024,1.14433,1.13797,1.13915,28987
2015-02-15 22:00:00+00:00,1.13999,1.14291,1.13196,1.13544,21781
2015-02-16 22:00:00+00:00,1.13554,1.14492,1.13220,1.14111,32632
2015-02-17 22:00:00+00:00,1.14120,1.14162,1.13342,1.13974,31899
2015-02-18 22:00:00+00:00,1.13974,1.14501,1.13554,1.13677,29178
2015-02-19 22:00:00+00:00,1.13678,1.14302,1.12792,1.13786,53508
2015-02-22 22:00:00+00:00,1.13944,1.13967,1.12954,1.13347,25830
2015-02-23 22:00:00+00:00,1.13377,1.13582,1.12886,1.13396,35117
2015-02-24 22:00:00+00:00,1.13421,1.13890,1.13358,1.13611,25512
2015-02-25 22:00:00+00:00,1.13611,1.13798,1.11838,1.11977,35409
2015-02-26 22:00:00+00:00,1.11989,1.12452,1.11760,1.11968,35230
2015-03-01 22:00:00+00:00,1.11826,1.12405,1.11601,1.11836,22429
2015-03-02 22:00:00+00:00,1.11821,1.12176,1.11546,1.11764,20490
2015-03-03 22:00:00+00:00,1.11764,1.11851,1.10618,1.10791,29374
2015-03-04 22:00:00+00:00,1.10775,1.11150,1.09876,1.10292,38639
2015-03-05 22:00:00+00:00,1.10292,1.10330,1.08410,1.08434,42464
2015-03-08 21:00:00+00:00,1.08329,1.09064,1.08232,1.08522,24594
2015-03-09 21:00:00+00:00,1.08506,1.08558,1.06930,1.06984,46943
2015-03-10 21:00:00+00:00,1.06962,1.07172,1.05112,1.05464,53154
2015-03-11 21:00:00+00:00,1.05477,1.06837,1.04946,1.06361,55461
2015-03-12 21:00:00+00:00,1.06340,1.06347,1.04624,1.04960,45629
2015-03-15 21:00:00+00:00,1.04704,1.06196,1.04698,1.05693,38233
2015-03-16 21:00:00+00:00,1.05680,1.06510,1.05514,1.05976,36132
2015-03-17 21:00:00+00:00,1.05906,1.10515,1.05801,1.08649,77489
2015-03-18 21:00:00+00:00,1.08656,1.09198,1.06133,1.06592,84683
2015-03-19 21:00:00+00:00,1.06569,1.08826,1.06496,1.08216,56579
2015-03-22 21:00:00+00:00,1.08410,1.09715,1.07675,1.09458,70637
2015-03-23 21:00:00+00:00,1.09468,1.10294,1.08904,1.09247,61894
2015-03-24 21:00:00+00:00,1.09233,1.10146,1.09009,1.09698,47617
2015-03-25 21:00:00+00:00,1.09708,1.10526,1.08564,1.08844,54987
2015-03-26 21:00:00+00:00,1.08832,1.09488,1.08014,1.08906,53739
2015-03-29 21:00:00+00:00,1.08868,1.08954,1.08100,1.08348,38306
2015-03-30 21:00:00+00:00,1.08333,1.08458,1.07132,1.07310,40548
2015-03-31 21:00:00+00:00,1.07359,1.08000,1.07186,1.07630,45472
2015-04-01 21:00:00+00:00,1.07616,1.09055,1.07502,1.08802,40330
2015-04-02 21:00:00+00:00,1.08814,1.10271,1.08642,1.09723,29826
2015-04-05 21:00:00+00:00,1.10038,1.10356,1.09102,1.09222,22050
2015-04-06 21:00:00+00:00,1.09251,1.09548,1.08034,1.08150,40115
2015-04-07 21:00:00+00:00,1.08150,1.08876,1.07634,1.07807,48248
2015-04-08 21:00:00+00:00,1.07807,1.07888,1.06380,1.06594,38337
2015-04-09 21:00:00+00:00,1.06578,1.06834,1.05678,1.06018,37899
2015-04-12 21:00:00+00:00,1.05874,1.06192,1.05205,1.05668,42896
2015-04-13 21:00:00+00:00,1.05682,1.07074,1.05314,1.06547,50106
2015-04-14 21:00:00+00:00,1.06516,1.07024,1.05707,1.06841,58732
2015-04-15 21:00:00+00:00,1.06836,1.08178,1.06246,1.07614,67382
2015-04-16 21:00:00+00:00,1.07634,1.08488,1.07340,1.08068,61522
2015-04-19 21:00:00+00:00,1.08214,1.08226,1.07125,1.07374,38801
2015-04-20 21:00:00+00:00,1.07376,1.07814,1.06599,1.07358,39106
2015-04-21 21:00:00+00:00,1.07350,1.08006,1.07088,1.07250,42230
2015-04-22 21:00:00+00:00,1.07250,1.08456,1.06660,1.08238,48633
2015-04-23 21:00:00+00:00,1.08241,1.09002,1.07848,1.08748,52333
2015-04-26 21:00:00+00:00,1.08652,1.09267,1.08194,1.08890,37533
2015-04-27 21:00:00+00:00,1.08882,1.09912,1.08602,1.09816,42838
2015-04-28 21:00:00+00:00,1.09808,1.11882,1.09597,1.11283,69406
2015-04-29 21:00:00+00:00,1.11267,1.12664,1.10712,1.12226,72426
2015-04-30 21:00:00+00:00,1.12232,1.12908,1.11750,1.11974,42925
2015-05-03 21:00:00+00:00,1.11954,1.12247,1.11230,1.11476,34780
2015-05-04 21:00:00+00:00,1.11454,1.12234,1.10663,1.11856,48026
2015-05-05 21:00:00+00:00,1.11858,1.13702,1.11751,1.13474,61225
2015-05-06 21:00:00+00:00,1.13480,1.13920,1.12373,1.12665,54855
2015-05-07 21:00:00+00:00,1.12665,1.12904,1.11791,1.12032,65353
2015-05-10 21:00:00+00:00,1.11982,1.12070,1.11310,1.11550,41009
2015-05-11 21:00:00+00:00,1.11556,1.12792,1.11345,1.12132,40835
2015-05-12 21:00:00+00:00,1.12126,1.13830,1.12027,1.13544,45071
2015-05-13 21:00:00+00:00,1.13550,1.14444,1.13407,1.14100,50048
2015-05-14 21:00:00+00:00,1.14082,1.14670,1.13240,1.14474,48716
2015-05-17 21:00:00+00:00,1.14484,1.14502,1.12985,1.13150,37152
2015-05-18 21:00:00+00:00,1.13148,1.13264,1.11190,1.11498,49268
2015-05-19 21:00:00+00:00,1.11530,1.11530,1.10626,1.10945,57234
2015-05-20 21:00:00+00:00,1.10928,1.11813,1.10799,1.11122,47658
2015-05-21 21:00:00+00:00,1.11132,1.12084,1.10022,1.10128,49189
2015-05-24 21:00:00+00:00,1.10032,1.10102,1.09592,1.09775,17651
2015-05-25 21:00:00+00:00,1.09768,1.09816,1.08633,1.08722,48735
2015-05-26 21:00:00+00:00,1.08756,1.09292,1.08191,1.09038,46691
2015-05-27 21:00:00+00:00,1.09055,1.09589,1.08672,1.09480,53745
2015-05-28 21:00:00+00:00,1.09491,1.10064,1.09259,1.09908,47378
2015-05-31 21:00:00+00:00,1.09807,1.09892,1.08873,1.09266,42872
2015-06-01 21:00:00+00:00,1.09294,1.11946,1.09163,1.11512,62433
2015-06-02 21:00:00+00:00,1.11508,1.12852,1.10794,1.12754,62330
2015-06-03 21:00:00+00:00,1.12738,1.13800,1.12221,1.12383,59657
2015-06-04 21:00:00+00:00,1.12399,1.12800,1.10493,1.11138,63405
2015-06-07 21:00:00+00:00,1.10979,1.13067,1.10844,1.12919,51008
2015-06-08 21:00:00+00:00,1.12913,1.13459,1.12142,1.12826,54515
2015-06-09 21:00:00+00:00,1.12832,1.13866,1.12600,1.13241,63632
2015-06-10 21:00:00+00:00,1.13234,1.13318,1.11824,1.12578,52564
2015-06-11 21:00:00+00:00,1.12580,1.12967,1.11512,1.12681,55367
2015-06-14 21:00:00+00:00,1.12120,1.12944,1.11893,1.12836,43393
2015-06-15 21:00:00+00:00,1.12831,1.13298,1.12050,1.12485,37088
2015-06-16 21:00:00+00:00,1.12440,1.13580,1.12053,1.13371,50580
2015-06-17 21:00:00+00:00,1.13391,1.14363,1.13306,1.13640,50827
2015-06-18 21:00:00+00:00,1.13645,1.14012,1.12922,1.13498,35665
2015-06-21 21:00:00+00:00,1.13770,1.14104,1.13120,1.13402,37578
2015-06-22 21:00:00+00:00,1.13376,1.13474,1.11348,1.11676,43628
2015-06-23 21:00:00+00:00,1.11650,1.12350,1.11547,1.12053,42643
2015-06-24 21:00:00+00:00,1.12049,1.12280,1.11540,1.12050,36154
2015-06-25 21:00:00+00:00,1.12042,1.12197,1.11302,1.11732,31449
2015-06-28 21:00:00+00:00,1.10061,1.12784,1.09546,1.12360,73976
2015-06-29 21:00:00+00:00,1.12400,1.12444,1.11124,1.11382,49692
2015-06-30 21:00:00+00:00,1.11401,1.11713,1.10430,1.10530,37708
2015-07-01 21:00:00+00:00,1.10526,1.11216,1.10324,1.10838,34264
2015-07-02 21:00:00+00:00,1.10824,1.11177,1.10653,1.11137,21333
2015-07-05 21:00:00+00:00,1.09910,1.10956,1.09700,1.10561,46873
2015-07-06 21:00:00+00:00,1.10558,1.10586,1.09164,1.10112,48877
